pair_id,dataset_folder,location,capture_date,session_folder,base_name,sample_number,v_path,t_path,status,match_method,timestamp_difference_seconds,pilot,notes
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172411_0021,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172411_0021,0021,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172411_0021_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172411_0021_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172418_0022,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172418_0022,0022,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172418_0022_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172418_0022_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172426_0023,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172426_0023,0023,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172426_0023_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172426_0023_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172431_0024,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172431_0024,0024,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172431_0024_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172431_0024_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172437_0025,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172437_0025,0025,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172437_0025_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172437_0025_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172444_0026,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172444_0026,0026,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172444_0026_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172444_0026_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172445_0027,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172445_0027,0027,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172445_0027_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172445_0027_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172452_0028,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172452_0028,0028,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172452_0028_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172452_0028_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172459_0029,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172459_0029,0029,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172459_0029_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172459_0029_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172505_0030,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172505_0030,0030,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172505_0030_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172505_0030_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172512_0031,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172512_0031,0031,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172512_0031_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172512_0031_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101712_003::DJI_20251210172517_0032,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101712_003,DJI_20251210172517_0032,0032,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172517_0032_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101712_003/DJI_20251210172517_0032_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101747_004::DJI_20251210175508_0002,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101747_004,DJI_20251210175508_0002,0002,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175508_0002_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175508_0002_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101747_004::DJI_20251210175511_0003,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101747_004,DJI_20251210175511_0003,0003,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175511_0003_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175511_0003_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101747_004::DJI_20251210175512_0004,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101747_004,DJI_20251210175512_0004,0004,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175512_0004_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175512_0004_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101747_004::DJI_20251210175525_0005,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101747_004,DJI_20251210175525_0005,0005,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175525_0005_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175525_0005_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101747_004::DJI_20251210175535_0007,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101747_004,DJI_20251210175535_0007,0007,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175535_0007_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175535_0007_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101747_004::DJI_20251210175545_0008,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101747_004,DJI_20251210175545_0008,0008,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175545_0008_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175545_0008_T.JPG,paired,exact_base_name,0,no,
20251210_GardenHill/DJI_202512101747_004::DJI_20251210175550_0009,20251210_GardenHill,GardenHill,2025-12-10,DJI_202512101747_004,DJI_20251210175550_0009,0009,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175550_0009_V.JPG,data/raw/HKUST/20251210_GardenHill/DJI_202512101747_004/DJI_20251210175550_0009_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107142534_0001,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107142534_0001,0001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142534_0001_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142534_0001_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107142623_0003,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107142623_0003,0003,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142623_0003_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107142623_0003_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143259_0005,0005,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0006,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,sample_0006,0006,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143311_0006_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143312_0006_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260107143311_0006; T=DJI_20260107143312_0006
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143320_0007,0007,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143328_0008,0008,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143344_0009,0009,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0010,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,sample_0010,0010,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143352_0010_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143353_0010_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260107143352_0010; T=DJI_20260107143353_0010
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143401_0011,0011,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143409_0012,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143409_0012,0012,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143416_0013,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143416_0013,0013,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143416_0013_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143416_0013_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143418_0014,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143418_0014,0014,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143418_0014_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143418_0014_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143426_0015,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143426_0015,0015,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143426_0015_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143426_0015_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143435_0016,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143435_0016,0016,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143435_0016_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143435_0016_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143443_0017,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143443_0017,0017,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143443_0017_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143443_0017_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143452_0018,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143452_0018,0018,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143452_0018_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143452_0018_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0019,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,sample_0019,0019,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143501_0019_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143502_0019_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260107143501_0019; T=DJI_20260107143502_0019
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143503_0020,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143503_0020,0020,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143503_0020_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143503_0020_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143513_0021,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143513_0021,0021,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143513_0021_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143513_0021_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0022,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,sample_0022,0022,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143523_0022_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143524_0022_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260107143523_0022; T=DJI_20260107143524_0022
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143535_0023,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143535_0023,0023,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143535_0023_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143535_0023_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143545_0024,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143545_0024,0024,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143545_0024_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143545_0024_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0025,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,sample_0025,0025,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143553_0025_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143554_0025_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260107143553_0025; T=DJI_20260107143554_0025
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143601_0026,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143601_0026,0026,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143601_0026_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143601_0026_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143623_0027,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143623_0027,0027,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143623_0027_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143623_0027_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143631_0028,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143631_0028,0028,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143631_0028_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143631_0028_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143639_0029,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143639_0029,0029,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143639_0029_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143639_0029_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143645_0030,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143645_0030,0030,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143645_0030_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143645_0030_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143653_0031,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143653_0031,0031,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143653_0031_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143653_0031_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143654_0032,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143654_0032,0032,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143654_0032_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143654_0032_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143701_0033,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143701_0033,0033,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143701_0033_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143701_0033_T.JPG,paired,exact_base_name,0,no,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0034,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,sample_0034,0034,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143709_0034_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143710_0034_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260107143709_0034; T=DJI_20260107143710_0034
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143718_0035,20260107_Thermal_HKUST,HKUST,2026-01-07,DJI_202601071424_001,DJI_20260107143718_0035,0035,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143718_0035_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143718_0035_T.JPG,paired,exact_base_name,0,no,
