analysis_family,record_type,sampling_seed,is_primary_seed,group_a,group_b,sampled_n_a,sampled_n_b,sampled_mean_a,sampled_mean_b,sampled_median_a,sampled_median_b,q25_a,q75_a,pairwise_mean_difference,pairwise_median_difference,effect_size_rank_biserial,sign_agreement_mean_fraction,sign_agreement_median_fraction,sign_agreement_effect_fraction,stability_status
luhk,group,20260735,False,51 | Other urban / built-up land,,4,,3.2789249420166016,,3.1472415924072266,,2.9962329864501958,3.429933547973633,,,,,,,group_distribution_record
luhk,group,20260735,False,71 | Woodland / shrubland / grassland / wetland,,1346,,2.3115460408566437,,2.089929580688477,,1.125436782836914,3.1472415924072266,,,,,,,group_distribution_record
luhk,group,20260735,False,72 | Woodland / shrubland / grassland / wetland,,613,,1.9676355389941964,,1.5606327056884766,,0.8035526275634766,2.7699222564697266,,,,,,,group_distribution_record
luhk,group,20260735,False,73 | Woodland / shrubland / grassland / wetland,,150,,1.4327180735270182,,1.0307559967041016,,0.5762577056884766,2.392175674438477,,,,,,,group_distribution_record
luhk,pair,20260735,False,31 | GIC / open space,51 | Other urban / built-up land,10000,4.0,5.6184824800014495,3.2789249420166016,3.870685577392578,3.1472415924072266,1.8631534576416016,8.900135040283203,2.339557537984848,0.7234439849853516,0.12795,0.85,0.4,0.25,insufficient_coverage_for_conclusion
luhk,pair,20260735,False,31 | GIC / open space,71 | Woodland / shrubland / grassland / wetland,10000,1346.0,5.6184824800014495,2.3115460408566437,3.870685577392578,2.089929580688477,1.8631534576416016,8.900135040283203,3.306936439144806,1.7807559967041016,0.3874676077265973,1.0,1.0,1.0,stable_sign_across_seeds
luhk,pair,20260735,False,31 | GIC / open space,72 | Woodland / shrubland / grassland / wetland,10000,613.0,5.6184824800014495,1.9676355389941964,3.870685577392578,1.5606327056884766,1.8631534576416016,8.900135040283203,3.650846941007253,2.3100528717041016,0.4684670473083197,1.0,1.0,1.0,insufficient_coverage_for_conclusion
luhk,pair,20260735,False,31 | GIC / open space,73 | Woodland / shrubland / grassland / wetland,10000,150.0,5.6184824800014495,1.4327180735270182,3.870685577392578,1.0307559967041016,1.8631534576416016,8.900135040283203,4.185764406474432,2.839929580688477,0.5724873333333333,1.0,1.0,1.0,stable_sign_across_seeds
luhk,pair,20260735,False,51 | Other urban / built-up land,71 | Woodland / shrubland / grassland / wetland,4,1346.0,3.2789249420166016,2.3115460408566437,3.1472415924072266,2.089929580688477,2.9962329864501958,3.429933547973633,0.9673789011599584,1.05731201171875,0.4990713224368499,1.0,1.0,1.0,insufficient_coverage_for_conclusion
luhk,pair,20260735,False,51 | Other urban / built-up land,72 | Woodland / shrubland / grassland / wetland,4,613.0,3.2789249420166016,1.9676355389941964,3.1472415924072266,1.5606327056884766,2.9962329864501958,3.429933547973633,1.3112894030224052,1.58660888671875,0.6174551386623164,1.0,1.0,1.0,insufficient_coverage_for_conclusion
luhk,pair,20260735,False,51 | Other urban / built-up land,73 | Woodland / shrubland / grassland / wetland,4,150.0,3.2789249420166016,1.4327180735270182,3.1472415924072266,1.0307559967041016,2.9962329864501958,3.429933547973633,1.8462068684895836,2.116485595703125,0.8266666666666667,1.0,1.0,1.0,insufficient_coverage_for_conclusion
luhk,pair,20260735,False,71 | Woodland / shrubland / grassland / wetland,72 | Woodland / shrubland / grassland / wetland,1346,613.0,2.3115460408566437,1.9676355389941964,2.089929580688477,1.5606327056884766,1.125436782836914,3.1472415924072266,0.3439105018624468,0.529296875,0.157241927625567,1.0,1.0,1.0,insufficient_coverage_for_conclusion
luhk,pair,20260735,False,71 | Woodland / shrubland / grassland / wetland,73 | Woodland / shrubland / grassland / wetland,1346,150.0,2.3115460408566437,1.4327180735270182,2.089929580688477,1.0307559967041016,1.125436782836914,3.1472415924072266,0.8788279673296251,1.059173583984375,0.3415453194650817,1.0,1.0,1.0,stable_sign_across_seeds
luhk,pair,20260735,False,72 | Woodland / shrubland / grassland / wetland,73 | Woodland / shrubland / grassland / wetland,613,150.0,1.9676355389941964,1.4327180735270182,1.5606327056884766,1.0307559967041016,0.8035526275634766,2.7699222564697266,0.5349174654671782,0.529876708984375,0.1875475802066339,1.0,1.0,1.0,insufficient_coverage_for_conclusion
surface_cover,group,20260715,True,bare_soil,,221,,11.842671571274147,,13.331781387329102,,7.83819580078125,15.915008544921877,,,,,,,group_distribution_record
surface_cover,group,20260715,True,concrete_pavement,,6677,,6.874554135261297,,5.556970596313477,,2.965930938720703,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260715,True,grass_low_vegetation,,770,,10.567997910140395,,11.9466552734375,,7.28361701965332,13.767734050750732,,,,,,,group_distribution_record
surface_cover,group,20260715,True,roof,,9406,,6.92577923619187,,6.413726806640625,,1.605915069580078,11.737903594970703,,,,,,,group_distribution_record
surface_cover,group,20260715,True,vegetation_tree,,10000,,3.203602381372452,,2.72442626953125,,1.681537628173828,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260715,True,bare_soil,concrete_pavement,221,6677.0,11.842671571274147,6.874554135261297,13.331781387329102,5.556970596313477,7.83819580078125,15.915008544921877,4.968117436012852,7.774810791015625,0.4569031123929854,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,bare_soil,grass_low_vegetation,221,770.0,11.842671571274147,10.567997910140395,13.331781387329102,11.9466552734375,7.83819580078125,15.915008544921877,1.274673661133752,1.3851261138916016,0.2017629429394134,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,bare_soil,roof,221,9406.0,11.842671571274147,6.92577923619187,13.331781387329102,6.413726806640625,7.83819580078125,15.915008544921877,4.916892335082279,6.918054580688477,0.4388577426750808,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,bare_soil,vegetation_tree,221,10000.0,11.842671571274147,3.203602381372452,13.331781387329102,2.72442626953125,7.83819580078125,15.915008544921877,8.639069189901697,10.607355117797852,0.7480728506787331,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,concrete_pavement,grass_low_vegetation,6677,770.0,6.874554135261297,10.567997910140395,5.556970596313477,11.9466552734375,2.965930938720703,10.320362091064451,-3.6934437748791,-6.389684677124023,-0.4106955647318085,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,concrete_pavement,roof,6677,9406.0,6.874554135261297,6.92577923619187,5.556970596313477,6.413726806640625,2.965930938720703,10.320362091064451,-0.0512251009305728,-0.8567562103271484,0.0122229585180606,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260715,True,concrete_pavement,vegetation_tree,6677,10000.0,6.874554135261297,3.203602381372452,5.556970596313477,2.72442626953125,2.965930938720703,10.320362091064451,3.670951753888845,2.8325443267822266,0.4608045379661525,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,grass_low_vegetation,roof,770,9406.0,10.567997910140395,6.92577923619187,11.9466552734375,6.413726806640625,7.28361701965332,13.767734050750732,3.642218673948527,5.532928466796875,0.3635887289406319,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,grass_low_vegetation,vegetation_tree,770,10000.0,10.567997910140395,3.203602381372452,11.9466552734375,2.72442626953125,7.28361701965332,13.767734050750732,7.364395528767945,9.22222900390625,0.7929446753246754,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260715,True,roof,vegetation_tree,9406,10000.0,6.92577923619187,3.203602381372452,6.413726806640625,2.72442626953125,1.605915069580078,11.737903594970703,3.722176854819418,3.689300537109375,0.3333029236657452,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260716,False,bare_soil,,221,,11.699268090778888,,13.331781387329102,,7.38836669921875,15.83880615234375,,,,,,,group_distribution_record
surface_cover,group,20260716,False,concrete_pavement,,6677,,6.896751508002905,,5.526844024658203,,2.965930938720703,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260716,False,grass_low_vegetation,,770,,10.600594607266514,,11.917932510375977,,7.088653564453125,13.705224990844728,,,,,,,group_distribution_record
surface_cover,group,20260716,False,roof,,9406,,6.850502763837798,,6.262786865234375,,1.5605106353759766,11.662708282470703,,,,,,,group_distribution_record
surface_cover,group,20260716,False,vegetation_tree,,10000,,3.204199149227142,,2.72442626953125,,1.666534423828125,4.127405166625977,,,,,,,group_distribution_record
surface_cover,pair,20260716,False,bare_soil,concrete_pavement,221,6677.0,11.699268090778888,6.896751508002905,13.331781387329102,5.526844024658203,7.38836669921875,15.83880615234375,4.802516582775982,7.804937362670898,0.4429679246037421,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,bare_soil,grass_low_vegetation,221,770.0,11.699268090778888,10.600594607266514,13.331781387329102,11.917932510375977,7.38836669921875,15.83880615234375,1.098673483512373,1.413848876953125,0.1918316977140506,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,bare_soil,roof,221,9406.0,11.699268090778888,6.850502763837798,13.331781387329102,6.262786865234375,7.38836669921875,15.83880615234375,4.848765326941089,7.068994522094727,0.4309269235098805,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,bare_soil,vegetation_tree,221,10000.0,11.699268090778888,3.204199149227142,13.331781387329102,2.72442626953125,7.38836669921875,15.83880615234375,8.495068941551745,10.607355117797852,0.7330914027149322,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.896751508002905,10.600594607266514,5.526844024658203,11.917932510375977,2.965930938720703,10.320362091064451,-3.703843099263609,-6.391088485717773,-0.4121035771178051,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,concrete_pavement,roof,6677,9406.0,6.896751508002905,6.850502763837798,5.526844024658203,6.262786865234375,2.965930938720703,10.320362091064451,0.0462487441651067,-0.7359428405761719,0.0206168849934738,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260716,False,concrete_pavement,vegetation_tree,6677,10000.0,6.896751508002905,3.204199149227142,5.526844024658203,2.72442626953125,2.965930938720703,10.320362091064451,3.6925523587757625,2.802417755126953,0.4609910438819828,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,grass_low_vegetation,roof,770,9406.0,10.600594607266514,6.850502763837798,11.917932510375977,6.262786865234375,7.088653564453125,13.705224990844728,3.750091843428716,5.655145645141602,0.3707851578572394,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.600594607266514,3.204199149227142,11.917932510375977,2.72442626953125,7.088653564453125,13.705224990844728,7.396395458039372,9.193506240844728,0.7964884415584415,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260716,False,roof,vegetation_tree,9406,10000.0,6.850502763837798,3.204199149227142,6.262786865234375,2.72442626953125,1.5605106353759766,11.662708282470703,3.646303614610656,3.538360595703125,0.3242409206889221,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260717,False,bare_soil,,221,,11.76743800823505,,13.213043212890623,,8.032800674438477,15.9912109375,,,,,,,group_distribution_record
surface_cover,group,20260717,False,concrete_pavement,,6677,,6.87674279339356,,5.526844024658203,,2.920862197875977,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260717,False,grass_low_vegetation,,770,,10.693774007822013,,12.0218505859375,,7.549925327301025,13.72658395767212,,,,,,,group_distribution_record
surface_cover,group,20260717,False,roof,,9406,,6.885901578203201,,6.3382568359375,,1.605915069580078,11.737903594970703,,,,,,,group_distribution_record
surface_cover,group,20260717,False,vegetation_tree,,10000,,3.20210644607544,,2.72442626953125,,1.681537628173828,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260717,False,bare_soil,concrete_pavement,221,6677.0,11.76743800823505,6.87674279339356,13.213043212890623,5.526844024658203,8.032800674438477,15.9912109375,4.89069521484149,7.686199188232422,0.4513813543758305,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,bare_soil,grass_low_vegetation,221,770.0,11.76743800823505,10.693774007822013,13.213043212890623,12.0218505859375,8.032800674438477,15.9912109375,1.0736640004130376,1.191192626953125,0.1848328142445789,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,bare_soil,roof,221,9406.0,11.76743800823505,6.885901578203201,13.213043212890623,6.3382568359375,8.032800674438477,15.9912109375,4.881536430031849,6.874786376953125,0.4353546354834643,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,bare_soil,vegetation_tree,221,10000.0,11.76743800823505,3.20210644607544,13.213043212890623,2.72442626953125,8.032800674438477,15.9912109375,8.56533156215961,10.488616943359377,0.7350615384615384,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.87674279339356,10.693774007822013,5.526844024658203,12.0218505859375,2.920862197875977,10.320362091064451,-3.817031214428453,-6.495006561279297,-0.418555070809077,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,concrete_pavement,roof,6677,9406.0,6.87674279339356,6.885901578203201,5.526844024658203,6.3382568359375,2.920862197875977,10.320362091064451,-0.0091587848096414,-0.8114128112792969,0.0166374481875015,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260717,False,concrete_pavement,vegetation_tree,6677,10000.0,6.87674279339356,3.20210644607544,5.526844024658203,2.72442626953125,2.920862197875977,10.320362091064451,3.674636347318121,2.802417755126953,0.4593489291598023,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,grass_low_vegetation,roof,770,9406.0,10.693774007822013,6.885901578203201,12.0218505859375,6.3382568359375,7.549925327301025,13.72658395767212,3.8078724296188113,5.68359375,0.3744298334028293,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.693774007822013,3.20210644607544,12.0218505859375,2.72442626953125,7.549925327301025,13.72658395767212,7.491667561746573,9.29742431640625,0.7944762337662337,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260717,False,roof,vegetation_tree,9406,10000.0,6.885901578203201,3.20210644607544,6.3382568359375,2.72442626953125,1.605915069580078,11.737903594970703,3.683795132127762,3.61383056640625,0.3268990537954497,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260718,False,bare_soil,,221,,11.791125724757958,,13.585235595703123,,7.913055419921875,15.83880615234375,,,,,,,group_distribution_record
surface_cover,group,20260718,False,concrete_pavement,,6677,,6.918746068696517,,5.526844024658203,,2.965930938720703,10.394214630126951,,,,,,,group_distribution_record
surface_cover,group,20260718,False,grass_low_vegetation,,770,,10.699381674729384,,12.0218505859375,,7.527536392211914,13.808837890625,,,,,,,group_distribution_record
surface_cover,group,20260718,False,roof,,9406,,6.800187606697967,,6.233240127563477,,1.5302619934082031,11.513843536376951,,,,,,,group_distribution_record
surface_cover,group,20260718,False,vegetation_tree,,10000,,3.202616785478592,,2.72442626953125,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260718,False,bare_soil,concrete_pavement,221,6677.0,11.791125724757958,6.918746068696517,13.585235595703123,5.526844024658203,7.913055419921875,15.83880615234375,4.87237965606144,8.058391571044922,0.4497108667086378,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,bare_soil,grass_low_vegetation,221,770.0,11.791125724757958,10.699381674729384,13.585235595703123,12.0218505859375,7.913055419921875,15.83880615234375,1.0917440500285736,1.563385009765625,0.1960333783863195,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,bare_soil,roof,221,9406.0,11.791125724757958,6.800187606697967,13.585235595703123,6.233240127563477,7.913055419921875,15.83880615234375,4.990938118059991,7.351995468139648,0.4428861716262748,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,bare_soil,vegetation_tree,221,10000.0,11.791125724757958,3.202616785478592,13.585235595703123,2.72442626953125,7.913055419921875,15.83880615234375,8.588508939279366,10.860809326171877,0.7343837104072397,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.918746068696517,10.699381674729384,5.526844024658203,12.0218505859375,2.965930938720703,10.394214630126951,-3.7806356060328663,-6.495006561279297,-0.4170147958975276,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,concrete_pavement,roof,6677,9406.0,6.918746068696517,6.800187606697967,5.526844024658203,6.233240127563477,2.965930938720703,10.394214630126951,0.1185584619985506,-0.7063961029052734,0.0258878506547892,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260718,False,concrete_pavement,vegetation_tree,6677,10000.0,6.918746068696517,3.202616785478592,5.526844024658203,2.72442626953125,2.965930938720703,10.394214630126951,3.7161292832179256,2.802417755126953,0.4638266137486895,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,grass_low_vegetation,roof,770,9406.0,10.699381674729384,6.800187606697967,12.0218505859375,6.233240127563477,7.527536392211914,13.808837890625,3.8991940680314174,5.788610458374023,0.3831447735764128,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.699381674729384,3.202616785478592,12.0218505859375,2.72442626953125,7.527536392211914,13.808837890625,7.496764889250793,9.29742431640625,0.7948038961038961,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260718,False,roof,vegetation_tree,9406,10000.0,6.800187606697967,3.202616785478592,6.233240127563477,2.72442626953125,1.5302619934082031,11.513843536376951,3.597570821219375,3.5088138580322266,0.3219117265575164,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260719,False,bare_soil,,221,,11.68118373301234,,13.629693984985352,,7.733392715454102,15.763641357421877,,,,,,,group_distribution_record
surface_cover,group,20260719,False,concrete_pavement,,6677,,6.906871570268933,,5.481836318969727,,2.965930938720703,10.394214630126951,,,,,,,group_distribution_record
surface_cover,group,20260719,False,grass_low_vegetation,,770,,10.759211901875286,,12.097076416015623,,7.519867420196533,13.883056640625,,,,,,,group_distribution_record
surface_cover,group,20260719,False,roof,,9406,,6.815744234555938,,6.308496475219727,,1.5606327056884766,11.662708282470703,,,,,,,group_distribution_record
surface_cover,group,20260719,False,vegetation_tree,,10000,,3.212037650346756,,2.72442626953125,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260719,False,bare_soil,concrete_pavement,221,6677.0,11.68118373301234,6.906871570268933,13.629693984985352,5.481836318969727,7.733392715454102,15.763641357421877,4.774312162743408,8.147857666015625,0.4431237916071717,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,bare_soil,grass_low_vegetation,221,770.0,11.68118373301234,10.759211901875286,13.629693984985352,12.097076416015623,7.733392715454102,15.763641357421877,0.9219718311370552,1.5326175689697266,0.1745195980490097,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,bare_soil,roof,221,9406.0,11.68118373301234,6.815744234555938,13.629693984985352,6.308496475219727,7.733392715454102,15.763641357421877,4.865439498456404,7.321197509765625,0.4332687424893902,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,bare_soil,vegetation_tree,221,10000.0,11.68118373301234,3.212037650346756,13.629693984985352,2.72442626953125,7.733392715454102,15.763641357421877,8.469146082665585,10.905267715454102,0.7310294117647058,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.906871570268933,10.759211901875286,5.481836318969727,12.097076416015623,2.965930938720703,10.394214630126951,-3.852340331606353,-6.615240097045898,-0.4220265730974133,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,concrete_pavement,roof,6677,9406.0,6.906871570268933,6.815744234555938,5.481836318969727,6.308496475219727,2.965930938720703,10.394214630126951,0.0911273357129953,-0.82666015625,0.0212617816401163,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260719,False,concrete_pavement,vegetation_tree,6677,10000.0,6.906871570268933,3.212037650346756,5.481836318969727,2.72442626953125,2.965930938720703,10.394214630126951,3.694833919922177,2.757410049438477,0.4633506814437622,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,grass_low_vegetation,roof,770,9406.0,10.759211901875286,6.815744234555938,12.097076416015623,6.308496475219727,7.519867420196533,13.883056640625,3.943467667319348,5.788579940795898,0.3835436623763224,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.759211901875286,3.212037650346756,12.097076416015623,2.72442626953125,7.519867420196533,13.883056640625,7.54717425152853,9.372650146484377,0.7939812987012986,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260719,False,roof,vegetation_tree,9406,10000.0,6.815744234555938,3.212037650346756,6.308496475219727,2.72442626953125,1.5606327056884766,11.662708282470703,3.6037065842091818,3.584070205688477,0.3257277163512651,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260720,False,bare_soil,,221,,11.790527524991273,,13.779077529907228,,7.5386962890625,15.83880615234375,,,,,,,group_distribution_record
surface_cover,group,20260720,False,concrete_pavement,,6677,,6.886245986989324,,5.451343536376953,,2.965930938720703,10.351221084594728,,,,,,,group_distribution_record
surface_cover,group,20260720,False,grass_low_vegetation,,770,,10.632117801517635,,12.066431045532228,,7.111196041107178,13.808837890625,,,,,,,group_distribution_record
surface_cover,group,20260720,False,roof,,9406,,6.914013930034212,,6.3382568359375,,1.6362857818603516,11.662708282470703,,,,,,,group_distribution_record
surface_cover,group,20260720,False,vegetation_tree,,10000,,3.201835031557083,,2.694421768188477,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260720,False,bare_soil,concrete_pavement,221,6677.0,11.790527524991273,6.886245986989324,13.779077529907228,5.451343536376953,7.5386962890625,15.83880615234375,4.904281538001949,8.327733993530273,0.4520448056643424,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,bare_soil,grass_low_vegetation,221,770.0,11.790527524991273,10.632117801517635,13.779077529907228,12.066431045532228,7.5386962890625,15.83880615234375,1.1584097234736372,1.712646484375,0.1997531879884821,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,bare_soil,roof,221,9406.0,11.790527524991273,6.914013930034212,13.779077529907228,6.3382568359375,7.5386962890625,15.83880615234375,4.876513594957061,7.440820693969727,0.4351294975865025,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,bare_soil,vegetation_tree,221,10000.0,11.790527524991273,3.201835031557083,13.779077529907228,2.694421768188477,7.5386962890625,15.83880615234375,8.58869249343419,11.08465576171875,0.7346710407239818,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.886245986989324,10.632117801517635,5.451343536376953,12.066431045532228,2.965930938720703,10.351221084594728,-3.745871814528312,-6.615087509155273,-0.415445734436299,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,concrete_pavement,roof,6677,9406.0,6.886245986989324,6.914013930034212,5.451343536376953,6.3382568359375,2.965930938720703,10.351221084594728,-0.0277679430448882,-0.8869132995605469,0.0135074973574076,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260720,False,concrete_pavement,vegetation_tree,6677,10000.0,6.886245986989324,3.201835031557083,5.451343536376953,2.694421768188477,2.965930938720703,10.351221084594728,3.6844109554322406,2.756921768188477,0.4601165193949379,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,grass_low_vegetation,roof,770,9406.0,10.632117801517635,6.914013930034212,12.066431045532228,6.3382568359375,7.111196041107178,13.808837890625,3.718103871483424,5.728174209594727,0.3691940209482203,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.632117801517635,3.201835031557083,12.066431045532228,2.694421768188477,7.111196041107178,13.808837890625,7.430282769960552,9.37200927734375,0.7960061038961039,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260720,False,roof,vegetation_tree,9406,10000.0,6.914013930034212,3.201835031557083,6.3382568359375,2.694421768188477,1.6362857818603516,11.662708282470703,3.712178898477129,3.643835067749024,0.332899298320221,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260721,False,bare_soil,,221,,11.787125574517574,,13.510986328125,,7.733392715454102,15.83880615234375,,,,,,,group_distribution_record
surface_cover,group,20260721,False,concrete_pavement,,6677,,6.880862392707197,,5.526844024658203,,2.965930938720703,10.351221084594728,,,,,,,group_distribution_record
surface_cover,group,20260721,False,grass_low_vegetation,,770,,10.590059030210815,,11.9466552734375,,7.111196041107178,13.703943252563477,,,,,,,group_distribution_record
surface_cover,group,20260721,False,roof,,9406,,6.886449730550891,,6.352771759033203,,1.605915069580078,11.662708282470703,,,,,,,group_distribution_record
surface_cover,group,20260721,False,vegetation_tree,,10000,,3.1913859416007995,,2.694421768188477,,1.681537628173828,4.096942901611328,,,,,,,group_distribution_record
surface_cover,pair,20260721,False,bare_soil,concrete_pavement,221,6677.0,11.787125574517574,6.880862392707197,13.510986328125,5.526844024658203,7.733392715454102,15.83880615234375,4.9062631818103775,7.984142303466797,0.4504075244457064,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260721,False,bare_soil,grass_low_vegetation,221,770.0,11.787125574517574,10.590059030210815,13.510986328125,11.9466552734375,7.733392715454102,15.83880615234375,1.1970665443067574,1.5643310546875,0.2018393371334548,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260721,False,bare_soil,roof,221,9406.0,11.787125574517574,6.886449730550891,13.510986328125,6.352771759033203,7.733392715454102,15.83880615234375,4.900675843966684,7.158214569091797,0.4379374674680549,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260721,False,bare_soil,vegetation_tree,221,10000.0,11.787125574517574,3.1913859416007995,13.510986328125,2.694421768188477,7.733392715454102,15.83880615234375,8.595739632916775,10.816564559936523,0.7420257918552036,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260721,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.880862392707197,10.590059030210815,5.526844024658203,11.9466552734375,2.965930938720703,10.351221084594728,-3.70919663750362,-6.419811248779297,-0.4104090607610152,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260721,False,concrete_pavement,roof,6677,9406.0,6.880862392707197,6.886449730550891,5.526844024658203,6.352771759033203,2.965930938720703,10.351221084594728,-0.0055873378436936,-0.825927734375,0.0165610993795253,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260721,False,concrete_pavement,vegetation_tree,6677,10000.0,6.880862392707197,3.1913859416007995,5.526844024658203,2.694421768188477,2.965930938720703,10.351221084594728,3.6894764511063975,2.8324222564697266,0.4639158903699265,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260721,False,grass_low_vegetation,roof,770,9406.0,10.590059030210815,6.886449730550891,11.9466552734375,6.352771759033203,7.111196041107178,13.703943252563477,3.7036092996599264,5.593883514404297,0.3687655848297992,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260721,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.590059030210815,3.1913859416007995,11.9466552734375,2.694421768188477,7.111196041107178,13.703943252563477,7.398673088610018,9.252233505249023,0.7993692207792207,1.0,1.0,1.0,stable_sign_across_seeds
