observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,luhk_majority_fraction,mixed_luhk_flag,dominant_physical_surface_cover_class_id,dominant_physical_surface_cover_class,dominant_physical_surface_cover_pixel_count,dominant_physical_surface_cover_fraction,total_mapped_pixel_count,valid_temperature_pixel_count,valid_temperature_coverage_fraction,cell_thermal_coverage_fraction,mean_surface_temperature_c,median_surface_temperature_c,std_surface_temperature_c,min_surface_temperature_c,max_surface_temperature_c,p01_surface_temperature_c,p99_surface_temperature_c,below_0_c_pixel_count,below_0_c_pixel_fraction,below_minus_5_c_pixel_count,below_minus_5_c_pixel_fraction,below_minus_10_c_pixel_count,below_minus_10_c_pixel_fraction,shadow_pixel_count,shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,delta_t_mean_c,delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143259_0005__LUHK_r02556_c04505,DJI_20260107143259_0005__LUHK_r02556_c04505,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04505,2556,4505,845055.0,822435.0,845050.0,845060.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.055844,10.925287,0.844795,9.752619,13.568628,9.824701,13.404262,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.055844,-0.074713,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04506,DJI_20260107143259_0005__LUHK_r02556_c04506,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04506,2556,4506,845065.0,822435.0,845060.0,845070.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,11.524853,11.439539,0.928849,9.824701,14.523554,9.972437,13.863623,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.524853,0.439539,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04507,DJI_20260107143259_0005__LUHK_r02556_c04507,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04507,2556,4507,845075.0,822435.0,845070.0,845080.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.278889,11.145227,0.779339,10.04571,13.715387,10.191156,13.495234,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.278889,0.145227,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04508,DJI_20260107143259_0005__LUHK_r02556_c04508,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04508,2556,4508,845085.0,822435.0,845080.0,845090.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.541792,11.366236,0.995086,10.04571,15.111597,10.119013,13.991947,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.541792,0.366236,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04509,DJI_20260107143259_0005__LUHK_r02556_c04509,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04509,2556,4509,845095.0,822435.0,845090.0,845100.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,11.594838,11.439539,1.009278,9.678156,14.303339,9.972437,13.937009,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.594838,0.439539,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04510,DJI_20260107143259_0005__LUHK_r02556_c04510,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04510,2556,4510,845105.0,822435.0,845100.0,845110.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.434313,11.291864,0.990552,9.678156,14.303339,9.824701,13.935541,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.434313,0.291864,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04511,DJI_20260107143259_0005__LUHK_r02556_c04511,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04511,2556,4511,845115.0,822435.0,845110.0,845120.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.656149,11.586206,0.958925,9.972437,14.229944,10.063302,14.064914,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.656149,0.586206,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04512,DJI_20260107143259_0005__LUHK_r02556_c04512,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04512,2556,4512,845125.0,822435.0,845120.0,845130.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,10.619812,10.485468,0.797729,9.311792,13.715387,9.458338,12.762142,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.380188,-0.514532,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04513,DJI_20260107143259_0005__LUHK_r02556_c04513,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04513,2556,4513,845135.0,822435.0,845130.0,845140.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,9.783359,9.678156,0.394165,9.092005,11.586206,9.23855,11.219599,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.216641,-1.321844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04514,DJI_20260107143259_0005__LUHK_r02556_c04514,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04514,2556,4514,845145.0,822435.0,845140.0,845150.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,10.630386,10.412165,1.067158,9.165277,14.156549,9.23855,13.239011,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.369614,-0.587835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04515,DJI_20260107143259_0005__LUHK_r02556_c04515,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04515,2556,4515,845155.0,822435.0,845150.0,845160.0,822430.0,822440.0,72,72,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,11.67828,11.65954,1.040004,9.678156,14.303339,9.898419,14.00976,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.67828,0.65954,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04516,DJI_20260107143259_0005__LUHK_r02556_c04516,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04516,2556,4516,845165.0,822435.0,845160.0,845170.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.450682,11.586206,1.04608,9.53161,14.00976,9.604883,13.809309,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.450682,0.586206,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04517,DJI_20260107143259_0005__LUHK_r02556_c04517,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04517,2556,4517,845175.0,822435.0,845170.0,845180.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.170758,10.99859,1.01183,9.458338,13.935541,9.549196,13.551014,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.170758,-0.00141,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04518,DJI_20260107143259_0005__LUHK_r02556_c04518,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04518,2556,4518,845185.0,822435.0,845180.0,845190.0,822430.0,822440.0,72,72,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,12.080241,12.099543,1.110719,9.824701,14.523554,10.044977,14.082331,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,1.080241,1.099543,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04519,DJI_20260107143259_0005__LUHK_r02556_c04519,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04519,2556,4519,845195.0,822435.0,845190.0,845200.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,10.568781,10.485468,0.683179,9.23855,12.687311,9.458338,12.156018,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.431219,-0.514532,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04520,DJI_20260107143259_0005__LUHK_r02556_c04520,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04520,2556,4520,845205.0,822435.0,845200.0,845210.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,10.321167,10.265558,0.574543,9.092005,12.099543,9.23855,11.64194,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.678833,-0.734442,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04521,DJI_20260107143259_0005__LUHK_r02556_c04521,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04521,2556,4521,845215.0,822435.0,845210.0,845220.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,10.491485,10.412165,0.548475,9.23855,12.466303,9.604151,12.100286,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.508515,-0.587835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04522,DJI_20260107143259_0005__LUHK_r02556_c04522,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04522,2556,4522,845225.0,822435.0,845220.0,845230.0,822430.0,822440.0,72,72,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,10.603514,10.412165,0.742259,9.311792,12.907373,9.458338,12.596339,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.396486,-0.587835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04523,DJI_20260107143259_0005__LUHK_r02556_c04523,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04523,2556,4523,845235.0,822435.0,845230.0,845240.0,822430.0,822440.0,72,72,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,10.75365,10.558741,0.747383,9.458338,12.760675,9.678156,12.466303,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.24635,-0.441259,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04524,DJI_20260107143259_0005__LUHK_r02556_c04524,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04524,2556,4524,845245.0,822435.0,845240.0,845250.0,822430.0,822440.0,72,72,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,10.673443,10.558741,0.620516,9.604883,12.540583,9.752619,12.174586,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.326557,-0.441259,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04525,DJI_20260107143259_0005__LUHK_r02556_c04525,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04525,2556,4525,845255.0,822435.0,845250.0,845260.0,822430.0,822440.0,72,72,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,12.003808,11.879511,1.324602,9.824701,16.140345,9.91675,15.663755,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,1.003808,0.879511,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04526,DJI_20260107143259_0005__LUHK_r02556_c04526,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04526,2556,4526,845265.0,822435.0,845260.0,845270.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.200016,10.99859,1.090349,9.53161,14.890589,9.678156,14.21233,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.200016,-0.00141,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04527,DJI_20260107143259_0005__LUHK_r02556_c04527,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04527,2556,4527,845275.0,822435.0,845270.0,845280.0,822430.0,822440.0,71,71,Woodland / shrubland / grassland / wetland,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,10.827993,10.558741,0.955397,9.458338,14.00976,9.53161,13.423337,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.172007,-0.441259,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
