observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,physical_surface_cover_class_id,physical_surface_cover_class,class_pixel_count,valid_classified_pixel_count_in_cell,class_fraction_of_valid_classified_pixels,class_thermal_pixel_count,class_valid_temperature_count,class_temperature_coverage_fraction,class_mean_surface_temperature_c,class_median_surface_temperature_c,class_std_surface_temperature_c,class_min_surface_temperature_c,class_max_surface_temperature_c,class_below_0_c_pixel_count,class_below_0_c_pixel_fraction,class_below_minus_5_c_pixel_count,class_below_minus_5_c_pixel_fraction,class_below_minus_10_c_pixel_count,class_below_minus_10_c_pixel_fraction,class_shadow_pixel_count,class_shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,class_delta_t_mean_c,class_delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143259_0005__LUHK_r02555_c04529__cover_4,DJI_20260107143259_0005__LUHK_r02555_c04529__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02555_c04529,2555,4529,845295.0,822445.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,250,250,1.0,250,250,1.0,12.148119,12.099543,1.305338,9.752619,14.817957,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,1.148119,1.099543,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02555_c04530__cover_4,DJI_20260107143259_0005__LUHK_r02555_c04530__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02555_c04530,2555,4530,845305.0,822445.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,80,80,1.0,80,80,1.0,13.860567,13.935541,0.466405,12.687311,14.890589,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,2.860567,2.935541,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04504__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04504__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04504,2556,4504,845045.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,375,375,1.0,375,375,1.0,11.867844,11.879511,0.737168,10.338861,13.568628,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.867844,0.879511,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04505__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04505__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04505,2556,4505,845055.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.055844,10.925287,0.844795,9.752619,13.568628,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.055844,-0.074713,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04506__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04506__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04506,2556,4506,845065.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,11.524853,11.439539,0.928849,9.824701,14.523554,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.524853,0.439539,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04507__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04507__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04507,2556,4507,845075.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.278889,11.145227,0.779339,10.04571,13.715387,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.278889,0.145227,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04508__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04508__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04508,2556,4508,845085.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.541792,11.366236,0.995086,10.04571,15.111597,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.541792,0.366236,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04509__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04509__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04509,2556,4509,845095.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,11.594838,11.439539,1.009278,9.678156,14.303339,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.594838,0.439539,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04510__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04510__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04510,2556,4510,845105.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.434313,11.291864,0.990552,9.678156,14.303339,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.434313,0.291864,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04511__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04511__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04511,2556,4511,845115.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.656149,11.586206,0.958925,9.972437,14.229944,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.656149,0.586206,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04512__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04512__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04512,2556,4512,845125.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,10.619812,10.485468,0.797729,9.311792,13.715387,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.380188,-0.514532,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04513__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04513__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04513,2556,4513,845135.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,9.783359,9.678156,0.394165,9.092005,11.586206,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-1.216641,-1.321844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04514__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04514__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04514,2556,4514,845145.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,10.630386,10.412165,1.067158,9.165277,14.156549,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.369614,-0.587835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04515__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04515__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04515,2556,4515,845155.0,822435.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,11.67828,11.65954,1.040004,9.678156,14.303339,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.67828,0.65954,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04516__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04516__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04516,2556,4516,845165.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.450682,11.586206,1.04608,9.53161,14.00976,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.450682,0.586206,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04517__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04517__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04517,2556,4517,845175.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.170758,10.99859,1.01183,9.458338,13.935541,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.170758,-0.00141,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04518__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04518__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04518,2556,4518,845185.0,822435.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,12.080241,12.099543,1.110719,9.824701,14.523554,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,1.080241,1.099543,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04519__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04519__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04519,2556,4519,845195.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,10.568781,10.485468,0.683179,9.23855,12.687311,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.431219,-0.514532,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04520__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04520__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04520,2556,4520,845205.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,10.321167,10.265558,0.574543,9.092005,12.099543,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.678833,-0.734442,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04521__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04521__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04521,2556,4521,845215.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,10.491485,10.412165,0.548475,9.23855,12.466303,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.508515,-0.587835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04522__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04522__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04522,2556,4522,845225.0,822435.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,10.603514,10.412165,0.742259,9.311792,12.907373,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.396486,-0.587835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04523__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04523__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04523,2556,4523,845235.0,822435.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,10.75365,10.558741,0.747383,9.458338,12.760675,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.24635,-0.441259,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04524__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04524__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04524,2556,4524,845245.0,822435.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,10.673443,10.558741,0.620516,9.604883,12.540583,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.326557,-0.441259,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04525__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04525__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04525,2556,4525,845255.0,822435.0,72,72,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,12.003808,11.879511,1.324602,9.824701,16.140345,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,1.003808,0.879511,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04526__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04526__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04526,2556,4526,845265.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.200016,10.99859,1.090349,9.53161,14.890589,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.200016,-0.00141,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04527__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04527__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04527,2556,4527,845275.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,600,600,1.0,600,600,1.0,10.827993,10.558741,0.955397,9.458338,14.00976,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.172007,-0.441259,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04528__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04528__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04528,2556,4528,845285.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,10.941431,10.851954,0.94582,9.458338,13.421869,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,-0.058569,-0.148046,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143259_0005__LUHK_r02556_c04529__cover_4,DJI_20260107143259_0005__LUHK_r02556_c04529__cover_4,all_finite,DJI_20260107143259_0005,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,2026-01-07 14:32:59,LUHK_r02556_c04529,2556,4529,845295.0,822435.0,71,71,Woodland / shrubland / grassland / wetland,4,vegetation_tree,625,625,1.0,625,625,1.0,11.557586,11.586206,0.880505,9.53161,13.862146,0,0.0,0,0.0,0,0.0,0,0.0,11.0,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:32:59,0,user_provided_exact_image_match,user_provided_provisional,0.557586,0.586206,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
