grid_id,pair_id,visible_image_name,thermal_image_name,visible_image_path,thermal_image_path,target_image_type,base_image_path,base_image_width_px,base_image_height_px,metadata_file_used,camera_profile_used,footprint_parameter_source,focal_length_mm,focal_length_35mm,horizontal_fov_deg,vertical_fov_deg,sensor_width_mm,sensor_height_mm,sensor_source,relative_altitude_m,aperture_ignored,grid_row,grid_col,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,cell_center_x_2326,cell_center_y_2326,cell_center_lat,cell_center_lon,cell_width_m,cell_height_m,cell_area_m2,is_partial_edge_cell,dominant_luhk_code,dominant_luhk_name,dominant_ratio,second_luhk_code,second_luhk_name,second_ratio,landuse_quality_flag,notes,luhk_overlap_area_m2,luhk_raw_code_area_json
DJI_20260107143259_0005_T__thermal__r020_c003,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,3,845073.9326202362,845083.9326202362,822236.525865373,822246.525865373,845078.9326202362,822241.525865373,22.33922244129942,114.26240506745734,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c004,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,4,845083.9326202362,845093.9326202362,822236.525865373,822246.525865373,845088.9326202362,822241.525865373,22.3392223900029,114.26250214075566,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c005,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,5,845093.9326202362,845103.9326202362,822236.525865373,822246.525865373,845098.9326202362,822241.525865373,22.339222338648238,114.26259921405375,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c006,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,6,845103.9326202362,845113.9326202362,822236.525865373,822246.525865373,845108.9326202362,822241.525865373,22.33922228723541,114.26269628735153,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c007,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,7,845113.9326202362,845123.9326202362,822236.525865373,822246.525865373,845118.9326202362,822241.525865373,22.339222235764424,114.26279336064903,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c008,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,8,845123.9326202362,845133.9326202362,822236.525865373,822246.525865373,845128.9326202362,822241.525865373,22.339222184235275,114.26289043394627,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c009,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,9,845133.9326202362,845143.9326202362,822236.525865373,822246.525865373,845138.9326202362,822241.525865373,22.33922213264798,114.26298750724321,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c010,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,10,845143.9326202362,845153.9326202362,822236.525865373,822246.525865373,845148.9326202362,822241.525865373,22.339222081002518,114.26308458053988,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c011,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,11,845153.9326202362,845163.9326202362,822236.525865373,822246.525865373,845158.9326202362,822241.525865373,22.339222029298917,114.26318165383627,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c012,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,12,845163.9326202362,845173.9326202362,822236.525865373,822246.525865373,845168.9326202362,822241.525865373,22.339221977537143,114.26327872713239,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c013,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,13,845173.9326202362,845183.9326202362,822236.525865373,822246.525865373,845178.9326202362,822241.525865373,22.339221925717215,114.26337580042821,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c014,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,14,845183.9326202362,845193.9326202362,822236.525865373,822246.525865373,845188.9326202362,822241.525865373,22.339221873839126,114.26347287372374,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
